epoch,train_loss,lr,val_loss,psnr,ssim
1,11.014697579860687,0.0001,7.433386611938476,31.72896537083019,0.8994110892687711
2,4.556537128686905,0.0001,5.312341785430908,35.36322238284547,0.9202717774783915
